query_id,@timestamp,host_id,application_id,query_execution_time_ms,data_scanned_gb,rows_returned,query_type,database_name,user_name,query_text
query-0000124,2025-10-27 08:24:12.390374,host-00140,app-0048,70886,301.87,5119487,SELECT,reporting_db,reporting_svc,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000125,2025-10-27 08:39:12.390374,host-00150,app-0015,251694,495.22,3990180,JOIN,customer_db,app_service,CREATE TABLE customer_db.temp_results AS SELECT * FROM customer_db.source_table WHERE status = 'active'
query-0000126,2025-10-27 08:54:12.390374,host-00041,app-0090,4159,459.37,4044537,SELECT,analytics_db,analyst_user,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000127,2025-10-27 09:09:12.390374,host-00011,app-0055,112730,253.29,3800033,CREATE,customer_db,app_service,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000128,2025-10-27 09:24:12.390374,host-00139,app-0084,168366,409.38,6555013,SELECT,reporting_db,etl_user,"INSERT INTO reporting_db.daily_summary SELECT account_id, SUM(amount) FROM reporting_db.transactions GROUP BY account_id"
query-0000129,2025-10-27 09:39:12.390374,host-00122,app-0142,226257,185.08,8976121,SELECT,analytics_db,analyst_user,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000130,2025-10-27 09:54:12.390374,host-00110,app-0040,259011,35.43,987198,CREATE,customer_db,reporting_svc,"INSERT INTO customer_db.daily_summary SELECT account_id, SUM(amount) FROM customer_db.transactions GROUP BY account_id"
query-0000131,2025-10-27 10:09:12.390374,host-00020,app-0015,175710,372.49,1483631,ALTER,trading_db,app_service,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
query-0000132,2025-10-27 10:24:12.390374,host-00172,app-0090,38807,80.84,1632118,SELECT,customer_db,data_scientist,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000133,2025-10-27 10:39:12.390374,host-00057,app-0147,168741,326.91,253375,CREATE,customer_db,etl_user,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000134,2025-10-27 10:54:12.390374,host-00133,app-0106,274737,200.74,424504,AGGREGATE,trading_db,data_scientist,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000135,2025-10-27 11:09:12.390374,host-00013,app-0056,246618,24.26,4202591,ALTER,customer_db,reporting_svc,CREATE TABLE customer_db.temp_results AS SELECT * FROM customer_db.source_table WHERE status = 'active'
query-0000136,2025-10-27 11:24:12.390374,host-00111,app-0024,22750,378.82,6933920,INSERT,reporting_db,etl_user,SELECT * FROM reporting_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000137,2025-10-27 11:39:12.390374,host-00118,app-0094,264247,278.3,4334773,CREATE,customer_db,data_scientist,CREATE TABLE customer_db.temp_results AS SELECT * FROM customer_db.source_table WHERE status = 'active'
query-0000138,2025-10-27 11:54:12.390374,host-00083,app-0002,298699,279.7,2057532,INSERT,trading_db,analyst_user,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000139,2025-10-27 12:09:12.390374,host-00123,app-0069,39624,285.18,1294636,INSERT,customer_db,analyst_user,CREATE TABLE customer_db.temp_results AS SELECT * FROM customer_db.source_table WHERE status = 'active'
query-0000140,2025-10-27 12:24:12.390374,host-00086,app-0092,73007,57.09,71709,JOIN,trading_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000141,2025-10-27 12:39:12.390374,host-00127,app-0012,57309,322.87,5154433,INSERT,risk_db,etl_user,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000142,2025-10-27 12:54:12.390374,host-00083,app-0043,172032,306.93,3151058,INSERT,risk_db,app_service,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000143,2025-10-27 13:09:12.390374,host-00001,app-0128,116563,86.3,2971514,ALTER,analytics_db,app_service,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000144,2025-10-27 13:24:12.390374,host-00178,app-0044,239856,49.22,4600685,ALTER,customer_db,analyst_user,"INSERT INTO customer_db.daily_summary SELECT account_id, SUM(amount) FROM customer_db.transactions GROUP BY account_id"
query-0000145,2025-10-27 13:39:12.390374,host-00005,app-0116,116253,113.04,1391413,AGGREGATE,reporting_db,app_service,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000146,2025-10-27 13:54:12.390374,host-00013,app-0145,166362,218.98,6187724,SELECT,analytics_db,app_service,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000147,2025-10-27 14:09:12.390374,host-00022,app-0009,36492,427.9,9016585,ALTER,customer_db,data_scientist,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000148,2025-10-27 14:24:12.390374,host-00090,app-0015,131617,288.61,7032317,SELECT,customer_db,analyst_user,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000149,2025-10-27 14:39:12.390374,host-00047,app-0015,161793,343.02,6111416,SELECT,analytics_db,reporting_svc,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000150,2025-10-27 14:54:12.390374,host-00144,app-0058,238715,124.21,9833688,ALTER,analytics_db,data_scientist,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000151,2025-10-27 15:09:12.390374,host-00017,app-0117,59993,492.88,8462896,ALTER,analytics_db,analyst_user,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000152,2025-10-27 15:24:12.390374,host-00049,app-0116,175804,50.25,5231833,AGGREGATE,analytics_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000153,2025-10-27 15:39:12.390374,host-00129,app-0149,52840,302.07,4128837,SELECT,analytics_db,analyst_user,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000154,2025-10-27 15:54:12.390374,host-00013,app-0084,153059,395.0,6380594,INSERT,risk_db,etl_user,"INSERT INTO risk_db.daily_summary SELECT account_id, SUM(amount) FROM risk_db.transactions GROUP BY account_id"
query-0000155,2025-10-27 16:09:12.390374,host-00171,app-0028,248658,391.53,9764589,ALTER,customer_db,app_service,"INSERT INTO customer_db.daily_summary SELECT account_id, SUM(amount) FROM customer_db.transactions GROUP BY account_id"
query-0000156,2025-10-27 16:24:12.390374,host-00173,app-0113,1960,145.43,8960721,INSERT,analytics_db,etl_user,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000157,2025-10-27 16:39:12.390374,host-00199,app-0065,282309,6.44,7617475,JOIN,reporting_db,data_scientist,"INSERT INTO reporting_db.daily_summary SELECT account_id, SUM(amount) FROM reporting_db.transactions GROUP BY account_id"
query-0000158,2025-10-27 16:54:12.390374,host-00154,app-0068,107579,345.86,8096071,CREATE,risk_db,etl_user,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000159,2025-10-27 17:09:12.390374,host-00142,app-0057,107398,290.59,240488,INSERT,reporting_db,app_service,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000160,2025-10-27 17:24:12.390374,host-00015,app-0089,208059,275.14,9672958,JOIN,analytics_db,etl_user,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000161,2025-10-27 17:39:12.390374,host-00127,app-0029,272623,259.59,4694382,JOIN,reporting_db,reporting_svc,"INSERT INTO reporting_db.daily_summary SELECT account_id, SUM(amount) FROM reporting_db.transactions GROUP BY account_id"
query-0000162,2025-10-27 17:54:12.390374,host-00199,app-0114,271795,427.82,2758908,CREATE,risk_db,etl_user,CREATE TABLE risk_db.temp_results AS SELECT * FROM risk_db.source_table WHERE status = 'active'
query-0000163,2025-10-27 18:09:12.390374,host-00116,app-0077,108599,392.52,1429946,AGGREGATE,analytics_db,reporting_svc,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000164,2025-10-27 18:24:12.390374,host-00174,app-0049,48852,102.68,1141998,JOIN,trading_db,app_service,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000165,2025-10-27 18:39:12.390374,host-00074,app-0012,77118,262.46,6635455,JOIN,reporting_db,app_service,SELECT * FROM reporting_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000166,2025-10-27 18:54:12.390374,host-00023,app-0100,236044,36.14,1379363,SELECT,customer_db,reporting_svc,CREATE TABLE customer_db.temp_results AS SELECT * FROM customer_db.source_table WHERE status = 'active'
query-0000167,2025-10-27 19:09:12.390374,host-00128,app-0070,280582,132.81,1163114,JOIN,risk_db,app_service,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000168,2025-10-27 19:24:12.390374,host-00197,app-0029,278386,365.04,7959421,AGGREGATE,analytics_db,reporting_svc,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000169,2025-10-27 19:39:12.390374,host-00183,app-0059,50863,190.21,9014433,SELECT,analytics_db,analyst_user,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000170,2025-10-27 19:54:12.390374,host-00105,app-0099,119687,350.56,7392184,AGGREGATE,trading_db,data_scientist,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000171,2025-10-27 20:09:12.390374,host-00021,app-0149,12605,350.93,7792265,CREATE,reporting_db,data_scientist,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000172,2025-10-27 20:24:12.390374,host-00030,app-0115,155448,273.02,5832129,ALTER,reporting_db,etl_user,SELECT * FROM reporting_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000173,2025-10-27 20:39:12.390374,host-00162,app-0067,176214,91.38,5462626,SELECT,trading_db,reporting_svc,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000174,2025-10-27 20:54:12.390374,host-00199,app-0003,56195,129.3,401352,ALTER,analytics_db,data_scientist,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000175,2025-10-27 21:09:12.390374,host-00018,app-0092,204922,461.85,514196,AGGREGATE,risk_db,app_service,CREATE TABLE risk_db.temp_results AS SELECT * FROM risk_db.source_table WHERE status = 'active'
query-0000176,2025-10-27 21:24:12.390374,host-00140,app-0128,114184,431.03,5498929,INSERT,risk_db,reporting_svc,"INSERT INTO risk_db.daily_summary SELECT account_id, SUM(amount) FROM risk_db.transactions GROUP BY account_id"
query-0000177,2025-10-27 21:39:12.390374,host-00130,app-0026,175180,160.79,6752470,SELECT,customer_db,etl_user,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000178,2025-10-27 21:54:12.390374,host-00153,app-0088,29220,396.58,4177408,CREATE,customer_db,data_scientist,CREATE TABLE customer_db.temp_results AS SELECT * FROM customer_db.source_table WHERE status = 'active'
query-0000179,2025-10-27 22:09:12.390374,host-00047,app-0112,284006,440.04,3792299,CREATE,analytics_db,analyst_user,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000180,2025-10-27 22:24:12.390374,host-00117,app-0002,276797,161.38,6006051,ALTER,trading_db,app_service,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000181,2025-10-27 22:39:12.390374,host-00138,app-0108,128644,152.77,1915580,JOIN,customer_db,data_scientist,"INSERT INTO customer_db.daily_summary SELECT account_id, SUM(amount) FROM customer_db.transactions GROUP BY account_id"
query-0000182,2025-10-27 22:54:12.390374,host-00118,app-0139,104358,25.17,7678141,AGGREGATE,risk_db,reporting_svc,"INSERT INTO risk_db.daily_summary SELECT account_id, SUM(amount) FROM risk_db.transactions GROUP BY account_id"
query-0000183,2025-10-27 23:09:12.390374,host-00074,app-0025,199679,290.8,3081863,JOIN,analytics_db,reporting_svc,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000184,2025-10-27 23:24:12.390374,host-00141,app-0130,242921,49.41,457772,INSERT,analytics_db,analyst_user,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000185,2025-10-27 23:39:12.390374,host-00092,app-0115,232358,89.17,8291322,ALTER,reporting_db,data_scientist,"INSERT INTO reporting_db.daily_summary SELECT account_id, SUM(amount) FROM reporting_db.transactions GROUP BY account_id"
query-0000186,2025-10-27 23:54:12.390374,host-00020,app-0068,155715,354.79,1824890,AGGREGATE,trading_db,analyst_user,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000187,2025-10-28 00:09:12.390374,host-00177,app-0127,218941,25.47,8724267,JOIN,trading_db,data_scientist,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000188,2025-10-28 00:24:12.390374,host-00175,app-0018,219752,292.08,5504040,CREATE,customer_db,reporting_svc,"INSERT INTO customer_db.daily_summary SELECT account_id, SUM(amount) FROM customer_db.transactions GROUP BY account_id"
query-0000189,2025-10-28 00:39:12.390374,host-00008,app-0056,24026,189.95,9994054,INSERT,reporting_db,app_service,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000190,2025-10-28 00:54:12.390374,host-00013,app-0004,208419,479.64,9440623,SELECT,reporting_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000191,2025-10-28 01:09:12.390374,host-00163,app-0106,54803,328.1,6811077,ALTER,analytics_db,analyst_user,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000192,2025-10-28 01:24:12.390374,host-00133,app-0123,208875,76.78,4351962,AGGREGATE,analytics_db,etl_user,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000193,2025-10-28 01:39:12.390374,host-00088,app-0047,245292,83.85,3292909,INSERT,risk_db,app_service,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000194,2025-10-28 01:54:12.390374,host-00116,app-0091,41737,251.73,2679177,JOIN,risk_db,app_service,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000195,2025-10-28 02:09:12.390374,host-00084,app-0061,8673,243.76,5870275,CREATE,customer_db,etl_user,"INSERT INTO customer_db.daily_summary SELECT account_id, SUM(amount) FROM customer_db.transactions GROUP BY account_id"
query-0000196,2025-10-28 02:24:12.390374,host-00024,app-0097,45502,223.45,6258807,SELECT,trading_db,analyst_user,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
query-0000197,2025-10-28 02:39:12.390374,host-00117,app-0051,158541,39.85,2130174,JOIN,analytics_db,etl_user,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000198,2025-10-28 02:54:12.390374,host-00107,app-0142,241657,369.77,4571253,JOIN,reporting_db,reporting_svc,"INSERT INTO reporting_db.daily_summary SELECT account_id, SUM(amount) FROM reporting_db.transactions GROUP BY account_id"
query-0000199,2025-10-28 03:09:12.390374,host-00018,app-0077,22342,223.02,882278,ALTER,risk_db,analyst_user,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000200,2025-10-28 03:24:12.390374,host-00149,app-0143,87783,26.97,751097,ALTER,customer_db,app_service,"INSERT INTO customer_db.daily_summary SELECT account_id, SUM(amount) FROM customer_db.transactions GROUP BY account_id"
query-0000201,2025-10-28 03:39:12.390374,host-00162,app-0006,204997,438.12,928246,AGGREGATE,analytics_db,reporting_svc,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000202,2025-10-28 03:54:12.390374,host-00173,app-0126,137940,190.12,7830199,ALTER,customer_db,data_scientist,CREATE TABLE customer_db.temp_results AS SELECT * FROM customer_db.source_table WHERE status = 'active'
query-0000203,2025-10-28 04:09:12.390374,host-00095,app-0092,205280,149.04,5409509,INSERT,customer_db,etl_user,CREATE TABLE customer_db.temp_results AS SELECT * FROM customer_db.source_table WHERE status = 'active'
query-0000204,2025-10-28 04:24:12.390374,host-00196,app-0072,93101,72.34,649601,CREATE,trading_db,app_service,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
