@timestamp,event_id,event_title,event_description,alert_message,node_id,node_role,cluster_id,network_region,severity,event_type,consensus_state,affected_peers,score
2026-01-15 12:31:57.497579,EVT-5FF6479702,Mme Crash - MME-06 - WEST,MME node MME-06 in cluster CLUSTER-WEST-1 (WEST) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-06 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,MME-06,SGW,CLUSTER-WEST-1,WEST,CRITICAL,MME-CRASH,LEADER,5,93.25
2026-01-15 11:50:41.497579,EVT-0DBE9C0B0D,Mme Crash - HSS-02 - WEST,MME node HSS-02 in cluster CLUSTER-WEST-1 (WEST) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on HSS-02 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,HSS-02,MME-SECONDARY,CLUSTER-WEST-1,WEST,MEDIUM,MME-CRASH,FOLLOWER,3,88.3
2025-12-28 14:17:14.497579,EVT-55E78A29CD,Normal Operation - MME-06 - EAST,Node MME-06 in CLUSTER-WEST-1 (EAST) operating within normal parameters. All health checks passing.,INFO: No active alerts for MME-06 in CLUSTER-WEST-1 (EAST). System nominal.,MME-06,HSS-PRIMARY,CLUSTER-WEST-1,EAST,LOW,NORMAL-OPERATION,CANDIDATE,0,21.58
2026-01-04 20:35:34.497579,EVT-BC64A4F4B5,Ss7 Attack - HSS-03 - CENTRAL,SS7 security alert: node HSS-03 in CLUSTER-WEST-1 (CENTRAL) receiving unsolicited MAP location update requests from unregistered network.,ALERT: SS7 security attack suspected on HSS-03 in CENTRAL. Engage security team immediately.,HSS-03,PGW,CLUSTER-WEST-1,CENTRAL,CRITICAL,SS7-ATTACK,FOLLOWER,0,40.33
2026-01-01 19:59:11.497579,EVT-C173B069B2,Hss Sync Failure - HSS-04 - SOUTH,HSS database synchronization failure on CLUSTER-EAST-1 in SOUTH. Node HSS-04 reporting inconsistent subscriber profile data.,ALERT: HSS sync failure on CLUSTER-EAST-1 in SOUTH. Authentication service may be degraded.,HSS-04,HSS-PRIMARY,CLUSTER-EAST-1,SOUTH,HIGH,HSS-SYNC-FAILURE,SPLIT,1,46.15
2026-01-04 20:40:59.497579,EVT-5B60866141,Ss7 Attack - HSS-06 - CENTRAL,SS7 security alert: node HSS-06 in CLUSTER-WEST-1 (CENTRAL) receiving unsolicited MAP location update requests from unregistered network.,ALERT: SS7 security attack suspected on HSS-06 in CENTRAL. Engage security team immediately.,HSS-06,SGW,CLUSTER-WEST-1,CENTRAL,HIGH,SS7-ATTACK,LEADER,1,43.58
2026-01-04 18:51:07.497579,EVT-007BA9D593,Ss7 Attack - MME-05 - CENTRAL,Rogue SS7 signaling detected targeting MME-05 on CLUSTER-WEST-1 in CENTRAL. Possible subscriber tracking or interception attempt.,ALERT: SS7 security attack suspected on MME-05 in CENTRAL. Engage security team immediately.,MME-05,MME-PRIMARY,CLUSTER-WEST-1,CENTRAL,MEDIUM,SS7-ATTACK,SPLIT,1,16.42
2025-12-20 20:42:47.497579,EVT-C5B4C00739,Mme Crash - HSS-05 - NORTH,"Process restart detected on HSS-05 in CLUSTER-EAST-2, NORTH. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on HSS-05 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,HSS-05,HSS-SECONDARY,CLUSTER-EAST-2,NORTH,MEDIUM,MME-CRASH,CANDIDATE,1,46.88
2026-01-28 17:02:11.497579,EVT-E9EE11EF9D,Split Brain - HSS-05 - CENTRAL,"Network partition detected on CLUSTER-EAST-2 in CENTRAL. Node HSS-05 isolated from cluster majority, triggering emergency re-election.",ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,HSS-05,HSS-SECONDARY,CLUSTER-EAST-2,CENTRAL,MEDIUM,SPLIT-BRAIN,CANDIDATE,5,81.68
2026-02-19 19:09:49.497579,EVT-33A1ECFAD5,Normal Operation - MME-06 - SOUTH,Node MME-06 in CLUSTER-WEST-2 (SOUTH) operating within normal parameters. All health checks passing.,INFO: No active alerts for MME-06 in CLUSTER-WEST-2 (SOUTH). System nominal.,MME-06,MME-SECONDARY,CLUSTER-WEST-2,SOUTH,MEDIUM,NORMAL-OPERATION,FOLLOWER,5,16.01
2026-01-21 23:50:52.497579,EVT-60E09B19C3,Hss Sync Failure - HSS-05 - NORTH,HSS sync error on HSS-05 in NORTH: cluster CLUSTER-EAST-2 reporting stale authentication vectors affecting subscriber attach.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,HSS-05,SGW,CLUSTER-EAST-2,NORTH,HIGH,HSS-SYNC-FAILURE,CANDIDATE,5,69.93
2026-01-20 12:18:05.497579,EVT-1B7D1E9E53,Ss7 Attack - HSS-03 - NORTH,Suspected SS7 MAP attack detected on HSS-03 in NORTH. Cluster CLUSTER-WEST-1 logging abnormal MAP-SendRoutingInfo flood from foreign PLMN.,ALERT: SS7 security attack suspected on HSS-03 in NORTH. Engage security team immediately.,HSS-03,MME-PRIMARY,CLUSTER-WEST-1,NORTH,MEDIUM,SS7-ATTACK,FOLLOWER,2,18.81
2025-12-17 17:58:28.497579,EVT-17D265E1B3,Signaling Storm - MME-02 - CENTRAL,"Signaling storm detected on CLUSTER-EAST-1 in CENTRAL: node MME-02 receiving 28307 messages/min, exceeding capacity threshold.",ALERT: Signaling storm threshold exceeded on MME-02 in CENTRAL. Traffic throttling engaged.,MME-02,MME-SECONDARY,CLUSTER-EAST-1,CENTRAL,MEDIUM,SIGNALING-STORM,LEADER,4,26.83
2025-12-22 23:20:56.497579,EVT-A54AD3F859,Mme Crash - MME-06 - SOUTH,MME node MME-06 in cluster CLUSTER-WEST-2 (SOUTH) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-06 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,MME-06,MME-SECONDARY,CLUSTER-WEST-2,SOUTH,LOW,MME-CRASH,FOLLOWER,4,29.68
2026-01-21 22:57:00.497579,EVT-1D269619DE,Hss Sync Failure - HSS-06 - NORTH,Replication lag detected between HSS nodes on CLUSTER-EAST-2 in NORTH. Node HSS-06 diverged from primary by more than threshold.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,HSS-06,HSS-SECONDARY,CLUSTER-EAST-2,NORTH,HIGH,HSS-SYNC-FAILURE,CANDIDATE,5,26.01
2026-01-03 14:18:13.497579,EVT-A1F77C70C7,Resource Exhaustion - HSS-04 - SOUTH,Memory pressure on HSS-04 in SOUTH. Cluster CLUSTER-EAST-1 reporting heap utilization above 90% on MME process.,ALERT: Resource exhaustion on HSS-04 in CLUSTER-EAST-1 (SOUTH). Capacity intervention required.,HSS-04,MME-PRIMARY,CLUSTER-EAST-1,SOUTH,LOW,RESOURCE-EXHAUSTION,LEADER,1,21.04
2025-12-20 20:39:22.497579,EVT-8F9180DE7B,Mme Crash - MME-05 - NORTH,Node MME-05 on CLUSTER-EAST-2 in NORTH entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on MME-05 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-05,MME-SECONDARY,CLUSTER-EAST-2,NORTH,MEDIUM,MME-CRASH,CANDIDATE,2,48.64
2026-01-21 22:04:17.497579,EVT-A1829A1F8F,Hss Sync Failure - MME-02 - NORTH,HSS sync error on MME-02 in NORTH: cluster CLUSTER-EAST-2 reporting stale authentication vectors affecting subscriber attach.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,MME-02,MME-PRIMARY,CLUSTER-EAST-2,NORTH,HIGH,HSS-SYNC-FAILURE,UNKNOWN,5,85.42
2026-01-28 18:10:03.497579,EVT-577A2803E2,Split Brain - MME-04 - CENTRAL,Core cluster CLUSTER-EAST-2 detected split-brain condition; nodes MME-04 and peer lost quorum consensus in region CENTRAL. Automatic failover initiated.,ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,MME-04,MME-PRIMARY,CLUSTER-EAST-2,CENTRAL,MEDIUM,SPLIT-BRAIN,FOLLOWER,5,68.47
2026-01-15 10:22:53.497579,EVT-A20E87CECC,Mme Crash - MME-03 - WEST,MME node MME-03 in cluster CLUSTER-WEST-1 (WEST) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-03 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,MME-03,PGW,CLUSTER-WEST-1,WEST,HIGH,MME-CRASH,FOLLOWER,4,54.41
2026-01-28 19:01:28.497579,EVT-203D920BCD,Split Brain - HSS-06 - CENTRAL,"Network partition detected on CLUSTER-EAST-2 in CENTRAL. Node HSS-06 isolated from cluster majority, triggering emergency re-election.",ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,HSS-06,MME-PRIMARY,CLUSTER-EAST-2,CENTRAL,LOW,SPLIT-BRAIN,LEADER,2,90.66
2025-12-26 17:07:43.497579,EVT-5DAF9DC992,Resource Exhaustion - HSS-01 - EAST,Memory pressure on HSS-01 in EAST. Cluster CLUSTER-EAST-1 reporting heap utilization above 90% on MME process.,ALERT: Resource exhaustion on HSS-01 in CLUSTER-EAST-1 (EAST). Capacity intervention required.,HSS-01,PGW,CLUSTER-EAST-1,EAST,HIGH,RESOURCE-EXHAUSTION,LEADER,2,52.02
2026-01-21 20:26:37.497579,EVT-4003FAF71C,Hss Sync Failure - HSS-06 - NORTH,Replication lag detected between HSS nodes on CLUSTER-EAST-2 in NORTH. Node HSS-06 diverged from primary by more than threshold.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,HSS-06,HSS-PRIMARY,CLUSTER-EAST-2,NORTH,CRITICAL,HSS-SYNC-FAILURE,FOLLOWER,2,41.95
2026-01-03 16:26:50.497579,EVT-E811D68F74,Rogue Access - MME-08 - CENTRAL,Security alert on MME-08 in CLUSTER-WEST-1 (CENTRAL): abnormal international roaming pattern suggests misconfig or active attack.,ALERT: Rogue access attempt on CLUSTER-WEST-1 in CENTRAL. Review firewall and roaming policy.,MME-08,HSS-PRIMARY,CLUSTER-WEST-1,CENTRAL,MEDIUM,ROGUE-ACCESS,SPLIT,0,6.15
2026-01-17 01:04:16.497579,EVT-30C54EDB99,Ss7 Attack - MME-03 - CENTRAL,Suspected SS7 MAP attack detected on MME-03 in CENTRAL. Cluster CLUSTER-EAST-2 logging abnormal MAP-SendRoutingInfo flood from foreign PLMN.,ALERT: SS7 security attack suspected on MME-03 in CENTRAL. Engage security team immediately.,MME-03,PGW,CLUSTER-EAST-2,CENTRAL,MEDIUM,SS7-ATTACK,FOLLOWER,3,49.23
2026-01-21 20:40:51.497579,EVT-E70178F8CE,Hss Sync Failure - MME-05 - NORTH,Replication lag detected between HSS nodes on CLUSTER-EAST-2 in NORTH. Node MME-05 diverged from primary by more than threshold.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,MME-05,SGW,CLUSTER-EAST-2,NORTH,MEDIUM,HSS-SYNC-FAILURE,CANDIDATE,1,54.51
2026-01-04 21:43:48.497579,EVT-091A11005F,Ss7 Attack - MME-04 - CENTRAL,SS7 security alert: node MME-04 in CLUSTER-WEST-1 (CENTRAL) receiving unsolicited MAP location update requests from unregistered network.,ALERT: SS7 security attack suspected on MME-04 in CENTRAL. Engage security team immediately.,MME-04,MME-SECONDARY,CLUSTER-WEST-1,CENTRAL,HIGH,SS7-ATTACK,LEADER,0,70.83
2025-12-31 23:03:24.497579,EVT-9F7D98F4A4,Mme Crash - HSS-06 - EAST,Node HSS-06 on CLUSTER-WEST-1 in EAST entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on HSS-06 in CLUSTER-WEST-1 (EAST). Subscriber failover in progress.,HSS-06,SGW,CLUSTER-WEST-1,EAST,MEDIUM,MME-CRASH,CANDIDATE,0,15.39
2026-01-21 22:47:38.497579,EVT-E3541F02EE,Hss Sync Failure - MME-06 - NORTH,Replication lag detected between HSS nodes on CLUSTER-EAST-2 in NORTH. Node MME-06 diverged from primary by more than threshold.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,MME-06,HSS-SECONDARY,CLUSTER-EAST-2,NORTH,MEDIUM,HSS-SYNC-FAILURE,FOLLOWER,1,66.01
2025-12-20 22:56:00.497579,EVT-332101D19C,Mme Crash - MME-05 - NORTH,MME node MME-05 in cluster CLUSTER-EAST-2 (NORTH) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-05 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-05,PGW,CLUSTER-EAST-2,NORTH,HIGH,MME-CRASH,FOLLOWER,3,54.3
2025-12-20 22:00:14.497579,EVT-CCD8EA8954,Mme Crash - MME-04 - NORTH,MME node MME-04 in cluster CLUSTER-EAST-2 (NORTH) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-04 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-04,HSS-PRIMARY,CLUSTER-EAST-2,NORTH,HIGH,MME-CRASH,UNKNOWN,5,41.03
2026-02-03 02:30:53.497579,EVT-5C87C33706,Split Brain - HSS-04 - CENTRAL,Split-brain event on CLUSTER-WEST-2: node HSS-04 in CENTRAL cannot reach majority peers. Consensus state transitioned to CANDIDATE.,ALERT: Split-brain condition on cluster CLUSTER-WEST-2 in CENTRAL requires immediate operator intervention.,HSS-04,MME-SECONDARY,CLUSTER-WEST-2,CENTRAL,LOW,SPLIT-BRAIN,LEADER,4,26.31
2025-12-22 22:22:11.497579,EVT-0453929E26,Mme Crash - MME-01 - SOUTH,Node MME-01 on CLUSTER-WEST-2 in SOUTH entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on MME-01 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,MME-01,HSS-PRIMARY,CLUSTER-WEST-2,SOUTH,CRITICAL,MME-CRASH,SPLIT,5,48.58
2026-03-04 05:39:46.497579,EVT-D24D3E0079,Normal Operation - HSS-02 - EAST,Node HSS-02 in CLUSTER-EAST-1 (EAST) operating within normal parameters. All health checks passing.,INFO: No active alerts for HSS-02 in CLUSTER-EAST-1 (EAST). System nominal.,HSS-02,MME-SECONDARY,CLUSTER-EAST-1,EAST,LOW,NORMAL-OPERATION,LEADER,0,30.07
2026-01-31 14:02:28.497579,EVT-E12D0EAC3F,Auth Failure Burst - MME-07 - WEST,Authentication failure spike on CLUSTER-WEST-1: node MME-07 in WEST recording abnormal EAP-AKA failure rate. Possible HSS sync issue.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,MME-07,MME-SECONDARY,CLUSTER-WEST-1,WEST,HIGH,AUTH-FAILURE-BURST,FOLLOWER,3,77.34
2026-01-15 09:46:29.497579,EVT-CC88712A45,Mme Crash - HSS-04 - WEST,"Process restart detected on HSS-04 in CLUSTER-WEST-1, WEST. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on HSS-04 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,HSS-04,MME-SECONDARY,CLUSTER-WEST-1,WEST,CRITICAL,MME-CRASH,FOLLOWER,0,76.51
2026-01-31 16:16:55.497579,EVT-D9B497A415,Auth Failure Burst - HSS-03 - WEST,HSS returning repeated authentication failures for subscribers homed on HSS-03 in WEST. Cluster CLUSTER-WEST-1 flagged for investigation.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,HSS-03,HSS-SECONDARY,CLUSTER-WEST-1,WEST,CRITICAL,AUTH-FAILURE-BURST,CANDIDATE,5,28.59
2025-12-12 13:32:05.497579,EVT-7E81ABD15C,Mme Crash - HSS-04 - CENTRAL,MME node HSS-04 in cluster CLUSTER-EAST-1 (CENTRAL) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on HSS-04 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,HSS-04,HSS-PRIMARY,CLUSTER-EAST-1,CENTRAL,MEDIUM,MME-CRASH,FOLLOWER,5,93.17
2026-01-15 09:47:33.497579,EVT-2567933ECF,Mme Crash - MME-02 - WEST,"Process restart detected on MME-02 in CLUSTER-WEST-1, WEST. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on MME-02 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,MME-02,HSS-SECONDARY,CLUSTER-WEST-1,WEST,INFO,MME-CRASH,FOLLOWER,2,58.4
2026-01-31 15:50:36.497579,EVT-9A6344E18D,Auth Failure Burst - HSS-03 - WEST,HSS returning repeated authentication failures for subscribers homed on HSS-03 in WEST. Cluster CLUSTER-WEST-1 flagged for investigation.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,HSS-03,PGW,CLUSTER-WEST-1,WEST,CRITICAL,AUTH-FAILURE-BURST,UNKNOWN,2,30.35
2025-12-12 16:37:41.497579,EVT-828A0D08CA,Mme Crash - MME-02 - CENTRAL,Node MME-02 on CLUSTER-EAST-1 in CENTRAL entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on MME-02 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,MME-02,HSS-PRIMARY,CLUSTER-EAST-1,CENTRAL,MEDIUM,MME-CRASH,LEADER,1,82.29
2026-01-28 15:54:51.497579,EVT-FE84B0F855,Split Brain - HSS-05 - CENTRAL,"Network partition detected on CLUSTER-EAST-2 in CENTRAL. Node HSS-05 isolated from cluster majority, triggering emergency re-election.",ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,HSS-05,SGW,CLUSTER-EAST-2,CENTRAL,CRITICAL,SPLIT-BRAIN,SPLIT,2,57.05
2025-12-25 22:12:42.497579,EVT-B50B908B46,Signaling Storm - HSS-06 - EAST,Node HSS-06 on CLUSTER-CENTRAL-1 experiencing signaling overload in EAST. NAS message queue depth exceeds safe operating limit.,ALERT: Signaling storm threshold exceeded on HSS-06 in EAST. Traffic throttling engaged.,HSS-06,HSS-PRIMARY,CLUSTER-CENTRAL-1,EAST,MEDIUM,SIGNALING-STORM,CANDIDATE,5,16.22
2026-01-31 15:00:53.497579,EVT-14DB221D81,Auth Failure Burst - MME-08 - WEST,HSS returning repeated authentication failures for subscribers homed on MME-08 in WEST. Cluster CLUSTER-WEST-1 flagged for investigation.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,MME-08,HSS-PRIMARY,CLUSTER-WEST-1,WEST,LOW,AUTH-FAILURE-BURST,LEADER,3,30.03
2026-01-15 13:05:58.497579,EVT-F029207CCE,Mme Crash - MME-05 - WEST,MME node MME-05 in cluster CLUSTER-WEST-1 (WEST) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-05 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,MME-05,HSS-PRIMARY,CLUSTER-WEST-1,WEST,INFO,MME-CRASH,SPLIT,4,67.0
2026-01-28 16:00:14.497579,EVT-5D063811EC,Split Brain - MME-08 - CENTRAL,"Network partition detected on CLUSTER-EAST-2 in CENTRAL. Node MME-08 isolated from cluster majority, triggering emergency re-election.",ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,MME-08,MME-SECONDARY,CLUSTER-EAST-2,CENTRAL,LOW,SPLIT-BRAIN,FOLLOWER,5,22.68
2026-01-25 14:26:55.497579,EVT-C936244476,Resource Exhaustion - MME-07 - CENTRAL,"File descriptor exhaustion on MME-07 in CLUSTER-CENTRAL-1, CENTRAL. S1AP connections being refused due to OS resource limits.",ALERT: Resource exhaustion on MME-07 in CLUSTER-CENTRAL-1 (CENTRAL). Capacity intervention required.,MME-07,SGW,CLUSTER-CENTRAL-1,CENTRAL,MEDIUM,RESOURCE-EXHAUSTION,CANDIDATE,2,20.96
2025-12-12 17:20:19.497579,EVT-19229400E5,Mme Crash - MME-06 - CENTRAL,MME node MME-06 in cluster CLUSTER-EAST-1 (CENTRAL) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-06 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,MME-06,PGW,CLUSTER-EAST-1,CENTRAL,CRITICAL,MME-CRASH,FOLLOWER,4,73.75
2025-12-26 03:49:44.497579,EVT-5753210036,Handover Cascade - HSS-03 - WEST,Handover cascade failure on CLUSTER-EAST-2 in WEST: node HSS-03 reporting chain of X2 handover failures across multiple cells.,ALERT: Handover cascade failure on CLUSTER-EAST-2 in WEST. RAN coordination required.,HSS-03,SGW,CLUSTER-EAST-2,WEST,CRITICAL,HANDOVER-CASCADE,FOLLOWER,5,7.48
2025-12-23 01:55:16.497579,EVT-A47FFB8816,Mme Crash - MME-03 - SOUTH,"Process restart detected on MME-03 in CLUSTER-WEST-2, SOUTH. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on MME-03 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,MME-03,HSS-SECONDARY,CLUSTER-WEST-2,SOUTH,MEDIUM,MME-CRASH,SPLIT,2,37.99
2026-02-17 20:07:33.497579,EVT-FF26C3EFAC,Normal Operation - MME-06 - NORTH,"Scheduled maintenance window completed on MME-06 in CLUSTER-EAST-1, NORTH. All services restored.",INFO: No active alerts for MME-06 in CLUSTER-EAST-1 (NORTH). System nominal.,MME-06,PGW,CLUSTER-EAST-1,NORTH,HIGH,NORMAL-OPERATION,CANDIDATE,2,22.62
2026-01-21 19:27:17.497579,EVT-669B59D4E2,Hss Sync Failure - HSS-03 - NORTH,Replication lag detected between HSS nodes on CLUSTER-EAST-2 in NORTH. Node HSS-03 diverged from primary by more than threshold.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,HSS-03,HSS-SECONDARY,CLUSTER-EAST-2,NORTH,HIGH,HSS-SYNC-FAILURE,FOLLOWER,0,79.1
2025-12-24 15:23:34.497579,EVT-2038C01E0E,Normal Operation - MME-05 - CENTRAL,"Routine status update from MME-05 in CENTRAL: cluster CLUSTER-EAST-1 nominal, no active alarms.",INFO: No active alerts for MME-05 in CLUSTER-EAST-1 (CENTRAL). System nominal.,MME-05,SGW,CLUSTER-EAST-1,CENTRAL,MEDIUM,NORMAL-OPERATION,LEADER,5,30.8
2026-01-15 09:56:06.497579,EVT-B2867E6F90,Mme Crash - MME-05 - WEST,MME node MME-05 in cluster CLUSTER-WEST-1 (WEST) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-05 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,MME-05,MME-SECONDARY,CLUSTER-WEST-1,WEST,HIGH,MME-CRASH,CANDIDATE,4,76.5
2025-12-20 22:20:46.497579,EVT-58D3D9840C,Mme Crash - MME-05 - NORTH,MME node MME-05 in cluster CLUSTER-EAST-2 (NORTH) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-05 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-05,HSS-PRIMARY,CLUSTER-EAST-2,NORTH,CRITICAL,MME-CRASH,LEADER,2,33.77
2026-01-31 14:18:09.497579,EVT-6EA7C63039,Auth Failure Burst - MME-08 - WEST,Authentication failure spike on CLUSTER-WEST-1: node MME-08 in WEST recording abnormal EAP-AKA failure rate. Possible HSS sync issue.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,MME-08,MME-PRIMARY,CLUSTER-WEST-1,WEST,HIGH,AUTH-FAILURE-BURST,SPLIT,1,57.62
2026-01-15 06:40:51.497579,EVT-05904ECEA7,Bearer Failure - HSS-02 - WEST,Bearer setup failure spike on HSS-02 in CLUSTER-WEST-1 (WEST). GTP-C create session response rate declining sharply.,ALERT: Bearer failure rate elevated on HSS-02 in CLUSTER-WEST-1 (WEST). Check SGW and PGW status.,HSS-02,MME-PRIMARY,CLUSTER-WEST-1,WEST,LOW,BEARER-FAILURE,FOLLOWER,2,17.24
2026-01-15 09:11:00.497579,EVT-301E2497A4,Mme Crash - MME-06 - WEST,MME node MME-06 in cluster CLUSTER-WEST-1 (WEST) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-06 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,MME-06,HSS-SECONDARY,CLUSTER-WEST-1,WEST,MEDIUM,MME-CRASH,FOLLOWER,0,29.27
