incident_id,conversation_id,user_query,retrieved_doc_ids,expected_doc_ids,failure_reason,debug_time_minutes,resolution_notes,incident_date,resolved
INC000123,CONV00000906,Find all approved marketing assets for our spring campaign,"ASSET00000247,ASSET00001467","ASSET00001259,ASSET00002555",timeout,38,Resolved by adjusting embedding,2025-08-31 00:05:07.853910,True
INC000124,CONV00000658,Show me recent product images with high engagement,"ASSET00002343,ASSET00000352","ASSET00000341,ASSET00000556,ASSET00001442",empty_results,82,Resolved by adjusting query,2025-08-31 02:05:07.853910,True
INC000125,CONV00001791,Search for campaign assets tagged with digital,"ASSET00002764,ASSET00001478,ASSET00001341,ASSET00001415,ASSET00001965",ASSET00000047,missing_context,62,Resolved by adjusting query,2025-08-31 04:05:07.853910,True
INC000126,CONV00001239,Search for campaign assets tagged with digital,"ASSET00001433,ASSET00000950,ASSET00001757,ASSET00002862,ASSET00001874","ASSET00002512,ASSET00001410,ASSET00000466",poor_relevance,52,Resolved by adjusting query,2025-08-31 06:05:07.853910,True
INC000127,CONV00002232,Show approved logos in SVG format,ASSET00000012,"ASSET00000061,ASSET00002150,ASSET00002686",missing_context,83,Resolved by adjusting ranking,2025-08-31 08:05:07.853910,False
INC000128,CONV00000738,Show me recent product images with high engagement,"ASSET00002778,ASSET00002394,ASSET00000673,ASSET00000924","ASSET00001396,ASSET00002333",empty_results,36,Resolved by adjusting ranking,2025-08-31 10:05:07.853910,True
INC000129,CONV00001393,Search for video content related to product launches,ASSET00001574,ASSET00001087,timeout,77,Resolved by adjusting embedding,2025-08-31 12:05:07.853910,True
INC000130,CONV00000931,Search for campaign assets tagged with digital,"ASSET00000607,ASSET00000019,ASSET00001558,ASSET00001736,ASSET00001423","ASSET00000775,ASSET00002986,ASSET00001489",incorrect_ranking,43,Resolved by adjusting embedding,2025-08-31 14:05:07.853910,True
INC000131,CONV00001291,Search for video content related to product launches,ASSET00002151,"ASSET00000725,ASSET00000721",missing_context,84,Resolved by adjusting embedding,2025-08-31 16:05:07.853910,True
INC000132,CONV00001020,Show approved logos in SVG format,"ASSET00002323,ASSET00000622,ASSET00000544,ASSET00001863,ASSET00001654","ASSET00000853,ASSET00000939,ASSET00002868,ASSET00000953",timeout,77,Resolved by adjusting ranking,2025-08-31 18:05:07.853910,False
INC000133,CONV00001766,What brand guidelines exist for social media posts,"ASSET00001893,ASSET00000613,ASSET00002976,ASSET00001405,ASSET00000239","ASSET00002489,ASSET00002026,ASSET00001778",poor_relevance,26,Resolved by adjusting ranking,2025-08-31 20:05:07.853910,True
INC000134,CONV00002165,Find templates used in email campaigns last month,"ASSET00002426,ASSET00002284,ASSET00000431,ASSET00002548,ASSET00002020","ASSET00001722,ASSET00000612",embedding_mismatch,88,Resolved by adjusting embedding,2025-08-31 22:05:07.853910,True
INC000135,CONV00001613,Show me all assets created in the last week,"ASSET00002376,ASSET00002171,ASSET00001705",ASSET00000951,missing_context,46,Resolved by adjusting query,2025-09-01 00:05:07.853910,True
INC000136,CONV00000467,Find templates used in email campaigns last month,"ASSET00001295,ASSET00002290,ASSET00001319,ASSET00001451","ASSET00000009,ASSET00000762,ASSET00001372,ASSET00001118",poor_relevance,31,Resolved by adjusting ranking,2025-09-01 02:05:07.853910,False
INC000137,CONV00001174,What assets are pending approval for the finance team,ASSET00002419,ASSET00002989,embedding_mismatch,66,Resolved by adjusting embedding,2025-09-01 04:05:07.853910,False
INC000138,CONV00000441,What brand guidelines exist for social media posts,ASSET00000838,"ASSET00002493,ASSET00000990",incorrect_ranking,85,Resolved by adjusting ranking,2025-09-01 06:05:07.853910,False
INC000139,CONV00001400,What brand guidelines exist for social media posts,"ASSET00000447,ASSET00001852,ASSET00002223,ASSET00001637","ASSET00000314,ASSET00000301,ASSET00001865,ASSET00002051",empty_results,88,Resolved by adjusting embedding,2025-09-01 08:05:07.853910,False
INC000140,CONV00001900,What assets are pending approval for the finance team,"ASSET00002994,ASSET00000175,ASSET00002544","ASSET00002984,ASSET00000817",wrong_filter,22,Resolved by adjusting ranking,2025-09-01 10:05:07.853910,True
INC000141,CONV00000014,Search for video content related to product launches,"ASSET00001414,ASSET00001940,ASSET00001034",ASSET00000734,wrong_filter,70,Resolved by adjusting filters,2025-09-01 12:05:07.853910,False
INC000142,CONV00001239,Show approved logos in SVG format,"ASSET00001905,ASSET00000439","ASSET00000078,ASSET00001662,ASSET00000980",embedding_mismatch,39,Resolved by adjusting ranking,2025-09-01 14:05:07.853910,True
INC000143,CONV00000196,Search for campaign assets tagged with digital,"ASSET00000103,ASSET00000284","ASSET00000126,ASSET00002962",wrong_filter,76,Resolved by adjusting embedding,2025-09-01 16:05:07.853910,True
INC000144,CONV00000994,Search for video content related to product launches,"ASSET00001663,ASSET00002480,ASSET00002074","ASSET00002170,ASSET00002218,ASSET00000085,ASSET00001928,ASSET00000460",embedding_mismatch,55,Resolved by adjusting embedding,2025-09-01 18:05:07.853910,True
INC000145,CONV00000426,What assets are pending approval for the finance team,"ASSET00001667,ASSET00002127,ASSET00001768","ASSET00002003,ASSET00001421,ASSET00001343,ASSET00002263",embedding_mismatch,75,Resolved by adjusting ranking,2025-09-01 20:05:07.853910,True
INC000146,CONV00002222,Show me all assets created in the last week,"ASSET00002135,ASSET00002199,ASSET00001764","ASSET00001469,ASSET00002544,ASSET00001860",embedding_mismatch,83,Resolved by adjusting embedding,2025-09-01 22:05:07.853910,True
INC000147,CONV00000491,What brand guidelines exist for social media posts,"ASSET00002559,ASSET00000623,ASSET00001538,ASSET00000905","ASSET00000336,ASSET00001488,ASSET00000862,ASSET00000633,ASSET00002377",empty_results,75,Resolved by adjusting ranking,2025-09-02 00:05:07.853910,True
INC000148,CONV00001597,What brand guidelines exist for social media posts,"ASSET00002068,ASSET00000358,ASSET00001744","ASSET00000304,ASSET00001230,ASSET00001195,ASSET00000485",missing_context,64,Resolved by adjusting query,2025-09-02 02:05:07.853910,True
INC000149,CONV00001015,Search for campaign assets tagged with digital,ASSET00000865,ASSET00002610,incorrect_ranking,31,Resolved by adjusting filters,2025-09-02 04:05:07.853910,True
INC000150,CONV00002368,Find templates used in email campaigns last month,"ASSET00001222,ASSET00000511,ASSET00000739,ASSET00001760,ASSET00002458","ASSET00000034,ASSET00002828",timeout,56,Resolved by adjusting query,2025-09-02 06:05:07.853910,False
INC000151,CONV00000118,What assets are pending approval for the finance team,"ASSET00001673,ASSET00001343,ASSET00000407","ASSET00002201,ASSET00001223,ASSET00002198,ASSET00000520,ASSET00000749",poor_relevance,39,Resolved by adjusting ranking,2025-09-02 08:05:07.853910,True
INC000152,CONV00001720,What assets are pending approval for the finance team,"ASSET00001956,ASSET00001187,ASSET00001068","ASSET00001575,ASSET00002449,ASSET00000458",timeout,86,Resolved by adjusting ranking,2025-09-02 10:05:07.853910,True
INC000153,CONV00002182,Find high-resolution images for print materials,ASSET00001097,"ASSET00002650,ASSET00000519,ASSET00001776,ASSET00000560",poor_relevance,42,Resolved by adjusting filters,2025-09-02 12:05:07.853910,True
INC000154,CONV00001853,Search for campaign assets tagged with digital,ASSET00001389,"ASSET00001096,ASSET00002607,ASSET00000754",incorrect_ranking,68,Resolved by adjusting query,2025-09-02 14:05:07.853910,True
INC000155,CONV00000468,Find all approved marketing assets for our spring campaign,ASSET00000553,"ASSET00002722,ASSET00001987,ASSET00000164,ASSET00002397,ASSET00002480",embedding_mismatch,73,Resolved by adjusting query,2025-09-02 16:05:07.853910,True
INC000156,CONV00001590,Search for video content related to product launches,"ASSET00001632,ASSET00002241","ASSET00002916,ASSET00002477,ASSET00001811,ASSET00002937,ASSET00001386",timeout,63,Resolved by adjusting query,2025-09-02 18:05:07.853910,True
INC000157,CONV00000138,Find templates used in email campaigns last month,ASSET00002861,"ASSET00002120,ASSET00001753",timeout,62,Resolved by adjusting embedding,2025-09-02 20:05:07.853910,True
INC000158,CONV00000565,Show me recent product images with high engagement,"ASSET00002867,ASSET00001876,ASSET00002179","ASSET00002414,ASSET00002115,ASSET00001330,ASSET00002575,ASSET00002948",missing_context,39,Resolved by adjusting ranking,2025-09-02 22:05:07.853910,True
INC000159,CONV00001701,What assets are pending approval for the finance team,"ASSET00000852,ASSET00000394,ASSET00002268,ASSET00000852","ASSET00001477,ASSET00001657,ASSET00000678,ASSET00001335",timeout,83,Resolved by adjusting embedding,2025-09-03 00:05:07.853910,True
INC000160,CONV00002011,Find templates used in email campaigns last month,"ASSET00002824,ASSET00000191,ASSET00000371",ASSET00001126,embedding_mismatch,89,Resolved by adjusting query,2025-09-03 02:05:07.853910,False
INC000161,CONV00000767,Show me recent product images with high engagement,"ASSET00002892,ASSET00002462,ASSET00000679","ASSET00000433,ASSET00000420",timeout,65,Resolved by adjusting query,2025-09-03 04:05:07.853910,True
INC000162,CONV00001100,Find templates used in email campaigns last month,ASSET00002237,"ASSET00000712,ASSET00001411,ASSET00002791",incorrect_ranking,43,Resolved by adjusting query,2025-09-03 06:05:07.853910,True
INC000163,CONV00000326,What brand guidelines exist for social media posts,"ASSET00000665,ASSET00000380","ASSET00001892,ASSET00001203,ASSET00000992",incorrect_ranking,44,Resolved by adjusting filters,2025-09-03 08:05:07.853910,True
INC000164,CONV00001017,Search for campaign assets tagged with digital,ASSET00001531,"ASSET00002263,ASSET00001889,ASSET00000010,ASSET00002741,ASSET00000988",embedding_mismatch,55,Resolved by adjusting query,2025-09-03 10:05:07.853910,True
INC000165,CONV00001338,What brand guidelines exist for social media posts,"ASSET00000897,ASSET00001136,ASSET00002233,ASSET00001783","ASSET00001475,ASSET00000266,ASSET00002046",empty_results,24,Resolved by adjusting query,2025-09-03 12:05:07.853910,False
INC000166,CONV00000682,Search for campaign assets tagged with digital,ASSET00002099,"ASSET00002923,ASSET00000846,ASSET00000063,ASSET00000999,ASSET00002507",timeout,63,Resolved by adjusting query,2025-09-03 14:05:07.853910,True
INC000167,CONV00000975,Show me recent product images with high engagement,"ASSET00000545,ASSET00000832,ASSET00002132","ASSET00001915,ASSET00002661,ASSET00001521",timeout,63,Resolved by adjusting filters,2025-09-03 16:05:07.853910,True
INC000168,CONV00002280,Show approved logos in SVG format,"ASSET00001200,ASSET00002017,ASSET00000902,ASSET00002936","ASSET00001659,ASSET00002679,ASSET00002366,ASSET00001947",empty_results,33,Resolved by adjusting query,2025-09-03 18:05:07.853910,False
INC000169,CONV00000004,Find templates used in email campaigns last month,"ASSET00000505,ASSET00001042,ASSET00000684,ASSET00002210,ASSET00000654","ASSET00000989,ASSET00002047,ASSET00001221",embedding_mismatch,25,Resolved by adjusting filters,2025-09-03 20:05:07.853910,True
INC000170,CONV00001868,Find all approved marketing assets for our spring campaign,"ASSET00002931,ASSET00002475,ASSET00000587,ASSET00000779,ASSET00000121","ASSET00000486,ASSET00001168,ASSET00000746,ASSET00001152",missing_context,19,Resolved by adjusting query,2025-09-03 22:05:07.853910,True
INC000171,CONV00000374,Show me recent product images with high engagement,"ASSET00002967,ASSET00001169,ASSET00001024,ASSET00002244,ASSET00002474","ASSET00000660,ASSET00001406,ASSET00001163",poor_relevance,84,Resolved by adjusting embedding,2025-09-04 00:05:07.853910,True
INC000172,CONV00002052,Search for video content related to product launches,"ASSET00001784,ASSET00000572,ASSET00000367,ASSET00002244","ASSET00001869,ASSET00001050",incorrect_ranking,64,Resolved by adjusting embedding,2025-09-04 02:05:07.853910,True
INC000173,CONV00001076,Search for video content related to product launches,ASSET00002564,"ASSET00002647,ASSET00002946",wrong_filter,85,Resolved by adjusting query,2025-09-04 04:05:07.853910,False
INC000174,CONV00002140,Search for campaign assets tagged with digital,"ASSET00001327,ASSET00001839","ASSET00002745,ASSET00002678",wrong_filter,88,Resolved by adjusting query,2025-09-04 06:05:07.853910,True
INC000175,CONV00001446,Show me recent product images with high engagement,"ASSET00000500,ASSET00002451,ASSET00001757,ASSET00000585,ASSET00002388","ASSET00002488,ASSET00000709",empty_results,70,Resolved by adjusting query,2025-09-04 08:05:07.853910,True
INC000176,CONV00002420,Search for video content related to product launches,"ASSET00002117,ASSET00000703,ASSET00002216,ASSET00001889,ASSET00000550","ASSET00001908,ASSET00002801",incorrect_ranking,31,Resolved by adjusting ranking,2025-09-04 10:05:07.853910,True
INC000177,CONV00000674,Search for campaign assets tagged with digital,ASSET00001306,"ASSET00001671,ASSET00001327,ASSET00002303,ASSET00000817,ASSET00001164",embedding_mismatch,45,Resolved by adjusting query,2025-09-04 12:05:07.853910,True
INC000178,CONV00002369,Search for campaign assets tagged with digital,"ASSET00002784,ASSET00001885","ASSET00000430,ASSET00000005,ASSET00000818,ASSET00001764,ASSET00000872",wrong_filter,35,Resolved by adjusting ranking,2025-09-04 14:05:07.853910,True
INC000179,CONV00000819,Find templates used in email campaigns last month,"ASSET00000951,ASSET00002444,ASSET00001568","ASSET00002774,ASSET00001453",missing_context,61,Resolved by adjusting ranking,2025-09-04 16:05:07.853910,True
INC000180,CONV00001152,Show approved logos in SVG format,ASSET00000975,"ASSET00002316,ASSET00002109,ASSET00000301,ASSET00001293,ASSET00000482",timeout,78,Resolved by adjusting filters,2025-09-04 18:05:07.853910,True
INC000181,CONV00001182,Find high-resolution images for print materials,"ASSET00001689,ASSET00001071,ASSET00001508",ASSET00001770,poor_relevance,78,Resolved by adjusting ranking,2025-09-04 20:05:07.853910,False
INC000182,CONV00000633,Search for video content related to product launches,ASSET00002530,"ASSET00002261,ASSET00002652",poor_relevance,27,Resolved by adjusting filters,2025-09-04 22:05:07.853910,True
INC000183,CONV00001564,Show me all assets created in the last week,"ASSET00000183,ASSET00001767","ASSET00001940,ASSET00001050,ASSET00001264,ASSET00000081",wrong_filter,58,Resolved by adjusting filters,2025-09-05 00:05:07.853910,True
INC000184,CONV00001857,Show me recent product images with high engagement,"ASSET00001963,ASSET00002431","ASSET00002822,ASSET00001934",missing_context,16,Resolved by adjusting ranking,2025-09-05 02:05:07.853910,True
INC000185,CONV00001883,Find all approved marketing assets for our spring campaign,"ASSET00001079,ASSET00001893,ASSET00001600,ASSET00001995,ASSET00002769","ASSET00001017,ASSET00002739,ASSET00002912",missing_context,72,Resolved by adjusting embedding,2025-09-05 04:05:07.853910,True
INC000186,CONV00001998,Search for video content related to product launches,"ASSET00000762,ASSET00002452,ASSET00001830,ASSET00002867,ASSET00001418","ASSET00002873,ASSET00001503",empty_results,59,Resolved by adjusting ranking,2025-09-05 06:05:07.853910,True
INC000187,CONV00000658,What brand guidelines exist for social media posts,"ASSET00002772,ASSET00002855","ASSET00002537,ASSET00000205,ASSET00001073,ASSET00001609",poor_relevance,83,Resolved by adjusting filters,2025-09-05 08:05:07.853910,True
INC000188,CONV00000291,Find all approved marketing assets for our spring campaign,"ASSET00000507,ASSET00002841,ASSET00002037,ASSET00002373,ASSET00001580","ASSET00002825,ASSET00001393",incorrect_ranking,29,Resolved by adjusting embedding,2025-09-05 10:05:07.853910,True
INC000189,CONV00002056,Show approved logos in SVG format,ASSET00000970,"ASSET00000318,ASSET00000484,ASSET00000639,ASSET00000310,ASSET00000251",embedding_mismatch,45,Resolved by adjusting embedding,2025-09-05 12:05:07.853910,True
