asset_id,asset_name,asset_description,asset_type,brand_name,customer_account_id,tags,file_format,created_date,last_modified,usage_count,approval_status,content_category
ASSET00000134,Product Demo 134,Comprehensive product demonstration video with detailed feature walkthrough,template,Brand Omega,CUST000055,"brand,marketing,product",pdf,2025-08-31 00:06:33.853910,2025-11-04 14:57:51.853910,27,draft,brand_guidelines
ASSET00000135,Brand Logo 135,High-resolution brand logo for digital and print use with transparent background,audio,Brand Gamma,CUST000188,"brand,marketing",svg,2025-09-10 19:47:36.853910,2025-11-05 01:22:47.853910,132,approved,brand_guidelines
ASSET00000136,Video Ad 136,Eye-catching campaign banner optimized for web and mobile platforms,document,Brand Delta,CUST000134,brand,png,2025-11-08 00:15:08.853910,2025-08-15 21:55:15.853910,445,pending,campaign
ASSET00000137,Brand Logo 137,Comprehensive product demonstration video with detailed feature walkthrough,audio,Brand Omega,CUST000041,"brand,social",svg,2025-09-08 22:57:01.853910,2025-11-05 07:23:13.853910,263,pending,product
ASSET00000138,Product Demo 138,"Complete brand identity guidelines including logos, colors, and usage rules",logo,Brand Gamma,CUST000191,"marketing,digital,product",psd,2025-08-05 04:40:08.853910,2025-10-17 17:08:50.853910,395,draft,brand_guidelines
ASSET00000139,Social Post 139,High-resolution brand logo for digital and print use with transparent background,logo,Brand Gamma,CUST000114,"brand,digital,product",png,2025-10-03 00:19:19.853910,2025-07-23 19:39:47.853910,187,pending,social
ASSET00000140,Social Post 140,Dynamic video advertisement highlighting product value proposition,document,Brand Gamma,CUST000002,"marketing,digital,brand",mp4,2025-08-02 23:54:06.853910,2025-08-30 07:07:44.853910,377,approved,product
ASSET00000141,Product Demo 141,High-resolution brand logo for digital and print use with transparent background,logo,Brand Alpha,CUST000173,brand,png,2025-08-04 14:45:36.853910,2025-08-09 23:34:36.853910,489,rejected,marketing
ASSET00000142,Brand Guidelines 142,"Complete brand identity guidelines including logos, colors, and usage rules",template,Brand Omega,CUST000119,"marketing,brand,campaign",pdf,2025-07-15 06:27:12.853910,2025-08-04 21:24:21.853910,29,approved,internal
ASSET00000143,Email Header 143,Event promotional poster with compelling visuals and clear call-to-action,template,Brand Gamma,CUST000188,"brand,campaign,digital",svg,2025-08-16 10:20:51.853910,2025-09-08 23:59:33.853910,303,approved,brand_guidelines
ASSET00000144,Brand Logo 144,Customizable marketing template with brand colors and typography,logo,Brand Delta,CUST000200,digital,ai,2025-10-18 20:01:17.853910,2025-07-15 16:20:01.853910,107,draft,marketing
ASSET00000145,Product Shot 145,Email header design optimized for various email clients and devices,image,Brand Delta,CUST000075,campaign,png,2025-08-31 06:30:06.853910,2025-09-14 06:33:58.853910,379,rejected,marketing
ASSET00000146,Brand Logo 146,Engaging social media content designed for maximum audience engagement,video,Brand Beta,CUST000102,"social,digital",svg,2025-09-19 22:04:36.853910,2025-11-03 01:06:12.853910,172,approved,campaign
ASSET00000147,Event Poster 147,Professional product photography showcasing key features and benefits,image,Brand Delta,CUST000197,"campaign,marketing,social",png,2025-09-25 02:12:16.853910,2025-11-11 23:11:42.853910,362,rejected,product
ASSET00000148,Product Demo 148,Email header design optimized for various email clients and devices,template,Brand Omega,CUST000068,"brand,social",png,2025-11-11 09:48:25.853910,2025-10-21 16:47:05.853910,239,pending,internal
ASSET00000149,Email Header 149,Professional product photography showcasing key features and benefits,document,Brand Gamma,CUST000154,"brand,marketing",mp3,2025-11-11 07:27:18.853910,2025-07-25 00:42:19.853910,462,approved,social
ASSET00000150,Email Header 150,"Complete brand identity guidelines including logos, colors, and usage rules",document,Brand Beta,CUST000041,"marketing,product",png,2025-10-25 10:49:46.853910,2025-07-26 15:40:16.853910,173,approved,campaign
ASSET00000151,Product Shot 151,Eye-catching campaign banner optimized for web and mobile platforms,video,Brand Omega,CUST000110,digital,mp3,2025-08-26 21:17:02.853910,2025-10-30 03:18:21.853910,177,approved,marketing
ASSET00000152,Social Post 152,"Complete brand identity guidelines including logos, colors, and usage rules",logo,Brand Beta,CUST000127,"social,digital",png,2025-08-16 01:22:01.853910,2025-09-13 17:52:11.853910,419,pending,campaign
ASSET00000153,Social Post 153,Event promotional poster with compelling visuals and clear call-to-action,video,Brand Omega,CUST000176,"campaign,marketing,product",svg,2025-09-30 00:44:16.853910,2025-08-13 10:01:02.853910,26,draft,campaign
ASSET00000154,Social Post 154,Dynamic video advertisement highlighting product value proposition,audio,Brand Gamma,CUST000118,"campaign,digital,marketing",mp3,2025-09-26 13:35:26.853910,2025-09-26 08:05:26.853910,160,approved,brand_guidelines
ASSET00000155,Product Demo 155,Customizable marketing template with brand colors and typography,document,Brand Delta,CUST000130,marketing,ai,2025-10-04 19:20:02.853910,2025-07-30 16:53:52.853910,243,draft,marketing
ASSET00000156,Marketing Template 156,Dynamic video advertisement highlighting product value proposition,audio,Brand Alpha,CUST000059,digital,pdf,2025-08-09 02:27:44.853910,2025-10-28 03:48:56.853910,85,approved,internal
ASSET00000157,Brand Logo 157,Eye-catching campaign banner optimized for web and mobile platforms,image,Brand Gamma,CUST000023,"social,marketing,brand",svg,2025-10-08 15:31:05.853910,2025-09-26 02:11:02.853910,153,rejected,social
ASSET00000158,Brand Guidelines 158,Engaging social media content designed for maximum audience engagement,audio,Brand Omega,CUST000020,"marketing,product",png,2025-09-23 09:37:34.853910,2025-07-31 13:25:35.853910,164,pending,social
ASSET00000159,Product Demo 159,Event promotional poster with compelling visuals and clear call-to-action,logo,Brand Alpha,CUST000053,"product,digital,brand",png,2025-10-03 20:53:12.853910,2025-09-30 20:26:02.853910,298,rejected,brand_guidelines
ASSET00000160,Brand Logo 160,Dynamic video advertisement highlighting product value proposition,template,Brand Delta,CUST000126,"product,campaign",psd,2025-09-09 01:09:12.853910,2025-07-31 05:01:38.853910,318,rejected,brand_guidelines
ASSET00000161,Event Poster 161,Comprehensive product demonstration video with detailed feature walkthrough,logo,Brand Beta,CUST000138,campaign,jpg,2025-07-15 07:37:27.853910,2025-10-25 12:58:29.853910,235,approved,product
ASSET00000162,Product Shot 162,Engaging social media content designed for maximum audience engagement,video,Brand Alpha,CUST000006,"marketing,social",mp4,2025-09-30 10:06:41.853910,2025-10-05 03:33:24.853910,289,pending,internal
ASSET00000163,Marketing Template 163,Eye-catching campaign banner optimized for web and mobile platforms,logo,Brand Alpha,CUST000131,"product,digital,brand",mp3,2025-07-22 21:36:53.853910,2025-08-05 09:31:04.853910,447,approved,marketing
ASSET00000164,Email Header 164,Dynamic video advertisement highlighting product value proposition,document,Brand Omega,CUST000077,digital,ai,2025-11-10 05:05:35.853910,2025-10-23 10:48:50.853910,267,draft,internal
ASSET00000165,Brand Logo 165,Customizable marketing template with brand colors and typography,logo,Brand Omega,CUST000131,"digital,social",ai,2025-08-02 19:51:43.853910,2025-08-12 13:35:59.853910,56,pending,brand_guidelines
ASSET00000166,Product Demo 166,Engaging social media content designed for maximum audience engagement,document,Brand Gamma,CUST000073,digital,mp3,2025-11-03 13:09:01.853910,2025-11-11 05:57:01.853910,213,approved,campaign
ASSET00000167,Video Ad 167,Event promotional poster with compelling visuals and clear call-to-action,logo,Brand Delta,CUST000191,"brand,campaign,social",pdf,2025-09-30 21:46:26.853910,2025-10-01 14:48:04.853910,242,approved,campaign
ASSET00000168,Product Shot 168,Dynamic video advertisement highlighting product value proposition,audio,Brand Delta,CUST000195,social,png,2025-09-21 17:43:29.853910,2025-08-15 19:18:39.853910,445,draft,social
ASSET00000169,Marketing Template 169,"Complete brand identity guidelines including logos, colors, and usage rules",audio,Brand Omega,CUST000075,brand,png,2025-08-24 20:48:17.853910,2025-07-27 06:17:36.853910,161,approved,campaign
ASSET00000170,Product Shot 170,"Complete brand identity guidelines including logos, colors, and usage rules",video,Brand Delta,CUST000097,"product,social,marketing",ai,2025-11-08 22:48:56.853910,2025-07-25 18:05:44.853910,401,draft,marketing
ASSET00000171,Social Post 171,High-resolution brand logo for digital and print use with transparent background,template,Brand Gamma,CUST000064,"digital,marketing,social",mp4,2025-09-11 20:24:59.853910,2025-09-20 20:54:17.853910,308,approved,marketing
ASSET00000172,Video Ad 172,"Complete brand identity guidelines including logos, colors, and usage rules",audio,Brand Alpha,CUST000174,"brand,product,digital",pdf,2025-10-21 21:44:54.853910,2025-08-26 09:10:36.853910,279,approved,social
ASSET00000173,Social Post 173,Professional product photography showcasing key features and benefits,audio,Brand Alpha,CUST000086,marketing,mp3,2025-09-13 15:23:46.853910,2025-10-13 14:47:34.853910,84,approved,social
ASSET00000174,Product Shot 174,High-resolution brand logo for digital and print use with transparent background,image,Brand Alpha,CUST000016,"brand,marketing",pdf,2025-09-04 18:43:58.853910,2025-10-16 14:41:59.853910,122,approved,social
ASSET00000175,Product Demo 175,Email header design optimized for various email clients and devices,document,Brand Alpha,CUST000200,"digital,brand,product",png,2025-09-10 06:59:16.853910,2025-07-21 08:34:45.853910,373,approved,social
ASSET00000176,Product Demo 176,Engaging social media content designed for maximum audience engagement,document,Brand Beta,CUST000100,product,jpg,2025-07-27 06:47:45.853910,2025-07-23 11:19:55.853910,220,rejected,campaign
ASSET00000177,Product Shot 177,Dynamic video advertisement highlighting product value proposition,document,Brand Delta,CUST000106,"product,campaign",png,2025-09-18 02:17:15.853910,2025-09-23 08:33:48.853910,493,approved,marketing
ASSET00000178,Video Ad 178,Customizable marketing template with brand colors and typography,image,Brand Alpha,CUST000167,marketing,pdf,2025-08-30 23:01:15.853910,2025-08-11 19:48:37.853910,421,approved,internal
ASSET00000179,Social Post 179,Customizable marketing template with brand colors and typography,video,Brand Delta,CUST000163,"social,digital,product",mp3,2025-10-24 08:49:40.853910,2025-10-20 11:52:57.853910,87,approved,brand_guidelines
ASSET00000180,Marketing Template 180,Comprehensive product demonstration video with detailed feature walkthrough,logo,Brand Beta,CUST000020,"campaign,social,product",ai,2025-07-18 21:03:40.853910,2025-10-15 08:10:36.853910,140,approved,campaign
ASSET00000181,Campaign Banner 181,Eye-catching campaign banner optimized for web and mobile platforms,audio,Brand Alpha,CUST000133,marketing,svg,2025-07-25 17:33:17.853910,2025-09-19 11:22:15.853910,363,pending,campaign
ASSET00000182,Event Poster 182,Dynamic video advertisement highlighting product value proposition,document,Brand Beta,CUST000140,"brand,digital",mp3,2025-08-30 10:40:17.853910,2025-08-07 00:41:25.853910,392,approved,product
ASSET00000183,Product Demo 183,High-resolution brand logo for digital and print use with transparent background,template,Brand Gamma,CUST000004,marketing,pdf,2025-11-01 02:21:23.853910,2025-11-05 23:04:54.853910,365,pending,brand_guidelines
ASSET00000184,Email Header 184,Engaging social media content designed for maximum audience engagement,document,Brand Gamma,CUST000168,"marketing,product,digital",pdf,2025-08-25 06:52:42.853910,2025-07-31 02:15:57.853910,20,rejected,marketing
ASSET00000185,Social Post 185,Comprehensive product demonstration video with detailed feature walkthrough,document,Brand Gamma,CUST000081,"brand,product,digital",ai,2025-10-19 09:33:06.853910,2025-08-31 12:53:27.853910,491,approved,social
ASSET00000186,Brand Logo 186,Engaging social media content designed for maximum audience engagement,audio,Brand Gamma,CUST000187,"product,campaign",svg,2025-09-14 03:54:31.853910,2025-09-27 13:01:50.853910,237,approved,brand_guidelines
ASSET00000187,Marketing Template 187,Engaging social media content designed for maximum audience engagement,image,Brand Gamma,CUST000189,digital,pdf,2025-09-20 07:21:53.853910,2025-07-24 14:18:42.853910,484,rejected,marketing
ASSET00000188,Marketing Template 188,Event promotional poster with compelling visuals and clear call-to-action,audio,Brand Omega,CUST000126,social,pdf,2025-10-06 16:26:34.853910,2025-07-29 18:52:55.853910,125,rejected,brand_guidelines
ASSET00000189,Email Header 189,Customizable marketing template with brand colors and typography,video,Brand Gamma,CUST000196,"campaign,product",svg,2025-07-27 15:07:02.853910,2025-08-06 11:50:47.853910,66,approved,internal
ASSET00000190,Brand Logo 190,Dynamic video advertisement highlighting product value proposition,template,Brand Alpha,CUST000096,"brand,digital",jpg,2025-10-08 20:16:23.853910,2025-07-27 16:53:13.853910,41,approved,product
ASSET00000191,Brand Guidelines 191,"Complete brand identity guidelines including logos, colors, and usage rules",image,Brand Omega,CUST000097,marketing,mp3,2025-10-21 22:35:30.853910,2025-10-20 13:18:29.853910,345,approved,product
ASSET00000192,Brand Logo 192,High-resolution brand logo for digital and print use with transparent background,document,Brand Delta,CUST000179,digital,png,2025-08-23 09:42:08.853910,2025-09-01 00:01:56.853910,346,approved,marketing
ASSET00000193,Product Demo 193,Professional product photography showcasing key features and benefits,image,Brand Gamma,CUST000014,"digital,social,campaign",psd,2025-10-20 16:50:53.853910,2025-08-14 23:52:35.853910,455,approved,internal
ASSET00000194,Brand Logo 194,Eye-catching campaign banner optimized for web and mobile platforms,video,Brand Beta,CUST000013,"campaign,brand",mp3,2025-08-04 01:07:23.853910,2025-10-22 20:51:28.853910,295,approved,campaign
ASSET00000195,Social Post 195,Event promotional poster with compelling visuals and clear call-to-action,image,Brand Omega,CUST000192,"marketing,campaign",jpg,2025-10-16 19:31:47.853910,2025-09-20 20:51:19.853910,389,pending,brand_guidelines
